sample_id,split
48023,train
48024,train
48025,train
48026,test
48027,train
48028,train
48029,test
48030,train
48031,test
48032,train
48033,train
48034,train
48035,train
48036,test
48037,train
48038,train
48039,train
48040,train
48041,train
48042,train
48043,train
48044,train
48045,train
48046,test
48047,train
48048,train
48049,train
48050,train
48051,train
48052,train
48053,test
48054,train
48055,train
48056,train
48057,train
48058,train
48059,train
48060,train
48061,train
48062,train
48063,train
48064,train
48065,train
48066,train
48067,train
48068,train
48069,train
48070,train
48071,test
48072,train
48073,train
48074,train
48075,train
48076,test
48077,train
48078,train
48079,train
48080,train
48081,test
48082,train
48083,train
48084,train
48085,train
48086,train
48087,test
48088,train
48089,train
48090,train
48091,test
48092,train
48093,train
48094,train
48095,train
48096,train
48097,train
48098,test
48099,train
48100,train
48101,train
48102,test
48103,test
48104,train
48105,train
48106,train
48107,test
48108,train
48109,test
48110,test
48111,train
48112,train
48113,test
48114,train
48115,train
48116,train
48117,train
48118,train
48119,train
48120,train
48121,train
48122,train
48123,train
48124,train
48125,train
48126,train
48127,test
48128,train
48129,train
48130,train
48131,train
48132,train
48133,train
48134,train
48135,train
48136,test
48137,train
48138,train
48139,train
48140,train
48141,train
48142,train
48143,train
48144,train
48145,train
48146,train
48147,test
48148,train
48149,train
48150,train
48151,test
48152,train
48153,train
48154,train
48155,train
48156,train
48157,train
48158,train
48159,train
48160,train
48161,train
48162,train
48163,train
48164,train
48165,test
48166,train
48167,test
48168,test
48169,train
48170,train
48171,train
48172,test
48173,train
48174,test
48175,train
48176,test
48177,train
48178,train
48179,train
48180,train
48181,test
48182,train
48183,test
48184,train
48185,test
48186,train
48187,train
48188,train
48189,train
48190,test
48191,test
48192,test
48193,train
48194,train
48195,train
48196,train
48197,test
48198,train
48199,train
48200,train
48201,train
48202,train
48203,train
48204,train
48205,train
48206,train
48207,train
48208,test
48209,test
48210,test
48211,test
48212,train
48213,train
48214,train
48215,train
48216,train
48217,train
48218,train
48219,train
48220,test
48221,train
48222,train
48223,test
48224,test
48225,test
48226,train
48227,train
48228,train
48229,train
48230,train
48231,train
48232,train
48233,train
48234,train
48235,train
48236,train
48237,train
48238,train
48239,train
48240,train
48241,train
48242,train
48243,train
48244,train
48245,test
48246,train
48247,train
48248,test
48249,test
48250,train
48251,train
48252,train
48253,test
48254,test
48255,train
48256,train
48257,train
48258,train
48259,train
48260,train
48261,train
48262,train
48263,train
48264,train
48265,train
48266,test
48267,train
48268,train
48269,train
48270,test
48271,train
48272,train
48273,test
48274,test
48275,test
48276,train
48277,train
48278,test
48279,test
48280,test
48281,test
48282,train
48283,train
48284,test
48285,train
48286,test
48287,train
48288,train
48289,train
48290,train
48291,train
48292,train
48293,test
48294,train
48295,train
48296,test
48297,train
48298,train
48299,train
48300,train
48301,train
48302,test
48303,train
48304,train
48305,train
48306,train
48307,test
48308,train
48309,test
48310,train
48311,test
48312,train
48313,train
48314,train
48315,train
48316,train
48317,train
48318,test
48319,test
48320,train
48321,train
48322,train
48323,train
48324,test
48325,train
48326,train
48327,train
48328,train
48329,train
48330,train
48331,train
48332,train
48333,train
48334,train
48335,train
48336,train
48337,train
48338,train
48339,train
48340,train
48341,train
48342,train
48343,train
48344,train
48345,test
48346,train
48347,train
48348,train
48349,train
48350,train
48351,test
48352,train
48353,train
48354,train
48355,train
48356,train
48357,train
48358,train
48359,train
48360,train
48361,train
48362,train
48363,train
48364,train
48365,test
48366,test
48367,test
48368,test
48369,train
48370,train
48371,train
48372,train
48373,train
48374,test
48375,train
48376,train
48377,train
48378,train
48379,train
48380,test
48381,train
48382,train
48383,train
48384,test
48385,train
48386,test
48387,train
48388,train
48389,train
48390,train
48391,train
48392,train
48393,train
48394,train
48395,train
48396,train
48397,train
48398,train
48399,train
48400,train
48401,train
48402,train
48403,train
48404,train
48405,train
48406,train
48407,train
48408,train
48409,train
48410,train
48411,test
48412,test
48413,train
48414,test
48415,test
48416,train
48417,test
48418,train
48419,test
48420,test
48421,train
48422,train
48423,train
48424,train
48425,train
48426,train
48427,train
48428,train
48429,train
48430,train
48431,train
48432,test
48433,train
48434,test
48435,train
48436,train
48437,train
48438,train
48439,test
48440,test
48441,train
48442,test
48443,train
48444,train
48445,train
48446,train
48447,train
48448,train
48449,train
48450,train
48451,test
48452,train
48453,train
48454,test
48455,train
48456,train
48457,test
48458,train
48459,train
48460,train
48461,train
48462,train
48463,train
48464,train
48465,train
48466,train
48467,train
48468,train
48469,train
48470,train
48471,train
48472,test
48473,train
48474,test
48475,test
48476,train
48477,train
48478,train
48479,test
48480,train
48481,test
48482,train
48483,train
48484,train
48485,train
48486,test
48487,train
48488,train
48489,train
48490,train
48491,train
48492,train
48493,train
48494,train
48495,train
48496,train
48497,test
48498,train
48499,train
48500,train
48501,train
48502,train
48503,test
48504,train
48505,train
48506,train
48507,train
48508,test
48509,train
48510,train
48511,test
48512,train
48513,train
48514,train
48515,train
48516,train
48517,train
48518,train
48519,train
48520,train
48521,train
48522,train
48523,train
48524,train
48525,train
48526,train
48527,train
48528,train
48529,train
48530,train
48531,test
48532,train
48533,train
48534,train
48535,train
48536,train
48537,train
48538,train
48539,train
48540,test
48541,test
48542,test
48543,train
48544,test
48545,test
48546,test
48547,train
48548,train
48549,train
48550,test
48551,train
48552,train
48553,train
48554,train
48555,train
48556,train
48557,train
48558,train
48559,test
48560,test
48561,train
48562,train
48563,train
48564,train
48565,train
48566,train
48567,train
48568,train
48569,test
48570,train
48571,train
48572,train
48573,test
48574,test
48575,test
48576,train
48577,train
48578,train
48579,train
48580,train
48581,test
48582,train
48583,train
48584,train
48585,train
48586,train
48587,train
48588,train
48589,test
48590,test
48591,train
48592,train
48593,train
48594,train
48595,train
48596,train
48597,train
48598,test
48599,train
48600,train
48601,train
48602,train
48603,train
48604,train
48605,train
48606,train
48607,train
48608,train
48609,train
48610,train
48611,train
48612,train
48613,train
48614,train
48615,train
48616,train
48617,train
48618,train
48619,train
48620,train
48621,test
48622,train
48623,train
48624,train
48625,train
48626,train
48627,test
48628,train
48629,test
48630,train
48631,train
48632,train
48633,test
48634,train
48635,train
48636,test
48637,train
48638,train
48639,train
48640,train
48641,train
48642,train
48643,train
48644,test
48645,train
48646,train
48647,train
48648,train
48649,train
48650,test
48651,test
48652,train
48653,train
48654,train
48655,train
48656,train
48657,train
48658,train
48659,test
48660,train
48661,train
48662,test
48663,train
48664,train
48665,train
48666,train
48667,train
48668,train
48669,train
48670,train
48671,train
48672,train
48673,train
48674,train
48675,train
48676,test
48677,train
48678,train
48679,train
48680,train
48681,test
48682,train
48683,test
48684,train
48685,train
48686,test
48687,train
48688,test
48689,train
48690,train
48691,train
48692,test
48693,train
48694,train
48695,train
48696,train
48697,train
48698,train
48699,test
48700,train
48701,test
48702,test
48703,train
48704,test
48705,test
48706,train
48707,train
48708,train
48709,train
48710,train
48711,train
48712,train
48713,train
48714,train
48715,train
48716,train
48717,train
48718,train
48719,train
48720,train
48721,train
48722,train
48723,test
48724,train
48725,train
48726,train
48727,train
48728,train
48729,test
48730,train
48731,test
48732,train
48733,train
48734,train
48735,train
48736,train
48737,train
